datetime,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,city_name
2025-01-31 18:01:11+08:00,2.0,761.03,0.19,28.45,64.37,11.09,15.25,25.29,3.77,Cavite City
2025-01-31 18:01:50+08:00,2.0,720.98,0.14,30.5,75.82,18.84,15.41,21.83,4.94,General Trias
2025-01-31 18:03:56+08:00,2.0,467.3,0.11,15.42,72.24,10.73,7.67,10.86,2.22,Tagaytay City
2025-01-31 20:00:09+08:00,2.0,841.14,0.0,37.36,35.41,22.17,16.53,30.0,9.63,Bacoor
2025-01-31 20:01:09+08:00,2.0,841.14,0.0,37.36,35.41,22.17,16.53,30.0,9.63,Cavite City
2025-01-31 20:01:50+08:00,2.0,473.98,0.0,18.85,52.93,19.55,11.98,17.88,3.55,General Trias
2025-01-31 20:03:55+08:00,1.0,413.9,0.0,14.4,52.21,9.78,9.61,15.52,1.92,Tagaytay City
2025-01-31 22:00:08+08:00,2.0,747.68,0.0,28.45,41.49,19.79,19.2,31.92,8.04,Bacoor
2025-01-31 22:01:11+08:00,2.0,747.68,0.0,28.45,41.49,19.79,19.2,31.92,8.04,Cavite City
2025-01-31 22:01:50+08:00,2.0,410.56,0.0,15.59,55.79,17.88,10.93,16.27,2.79,General Trias
2025-01-31 22:04:07+08:00,1.0,373.84,0.0,10.63,50.78,6.68,7.32,13.09,1.62,Tagaytay City
2025-02-01 00:00:08+08:00,2.0,827.79,0.0,31.87,36.84,20.5,23.25,38.94,8.11,Bacoor
2025-02-01 00:01:13+08:00,2.0,827.79,0.0,31.87,36.84,20.5,23.25,38.94,8.11,Cavite City
2025-02-01 00:01:51+08:00,2.0,393.87,0.0,14.57,56.51,16.93,10.58,15.76,2.57,General Trias
2025-02-01 00:03:58+08:00,1.0,357.15,0.0,9.77,50.78,6.32,6.84,12.22,1.55,Tagaytay City
2025-02-01 02:00:10+08:00,2.0,821.11,0.0,29.47,32.54,19.07,23.24,39.27,7.35,Bacoor
2025-02-01 02:01:11+08:00,2.0,821.11,0.0,29.47,32.54,19.07,23.24,39.27,7.35,Cavite City
2025-02-01 02:01:48+08:00,1.0,380.52,0.0,13.37,54.36,15.5,9.9,14.93,2.63,General Trias
2025-02-01 02:04:02+08:00,1.0,327.11,0.0,7.03,50.07,4.77,6.52,11.65,1.46,Tagaytay City
2025-02-01 04:00:09+08:00,2.0,847.82,0.0,26.73,18.95,10.73,24.26,40.21,5.7,Bacoor
2025-02-01 04:01:16+08:00,2.0,847.82,0.0,26.73,18.95,10.73,24.26,40.21,5.7,Cavite City
2025-02-01 04:01:56+08:00,2.0,500.68,0.0,17.48,45.42,16.21,13.46,21.55,4.05,General Trias
2025-02-01 04:04:09+08:00,1.0,307.08,0.0,5.91,48.64,4.53,6.54,10.59,1.52,Tagaytay City
2025-02-01 06:00:09+08:00,2.0,787.74,0.0,25.36,14.84,7.03,22.81,36.08,4.37,Bacoor
2025-02-01 06:01:14+08:00,2.0,787.74,0.0,25.36,14.84,7.03,22.81,36.08,4.37,Cavite City
2025-02-01 06:01:49+08:00,2.0,594.14,0.0,23.31,35.41,18.6,17.14,28.29,5.26,General Trias
2025-02-01 06:04:02+08:00,1.0,333.79,0.0,7.88,45.42,7.03,8.18,12.63,1.9,Tagaytay City
2025-02-01 08:00:09+08:00,3.0,881.2,6.37,25.36,18.06,13.23,26.13,45.45,6.27,Bacoor
2025-02-01 08:01:11+08:00,3.0,881.2,6.37,25.36,18.06,13.23,26.13,45.45,6.27,Cavite City
2025-02-01 08:01:50+08:00,2.0,567.44,1.87,22.28,41.49,21.22,15.8,25.41,5.0,General Trias
2025-02-01 08:04:03+08:00,1.0,380.52,0.58,10.8,43.99,8.46,8.74,13.65,2.0,Tagaytay City
2025-02-01 10:00:08+08:00,5.0,1895.91,8.49,63.06,130.18,37.67,88.67,119.3,15.83,Bacoor
2025-02-01 10:01:12+08:00,5.0,1895.91,8.49,63.06,130.18,37.67,88.67,119.3,15.83,Cavite City
2025-02-01 10:01:54+08:00,2.0,507.36,2.21,14.74,86.55,22.41,15.18,21.25,4.12,General Trias
2025-02-01 10:04:01+08:00,2.0,370.5,1.38,7.71,73.67,6.97,8.67,13.68,1.93,Tagaytay City
2025-02-01 12:00:08+08:00,5.0,2082.82,0.35,11.48,446.32,44.35,213.54,246.94,12.54,Bacoor
2025-02-01 12:01:08+08:00,5.0,2082.82,0.35,11.48,446.32,44.35,213.54,246.94,12.54,Cavite City
2025-02-01 12:01:43+08:00,4.0,400.54,0.37,4.24,140.19,14.66,15.68,20.76,2.53,General Trias
2025-02-01 12:03:52+08:00,3.0,290.39,0.26,1.95,107.29,5.6,8.8,13.01,1.14,Tagaytay City
2025-02-01 14:00:08+08:00,5.0,1108.17,0.18,4.5,297.55,32.9,102.95,123.84,9.12,Bacoor
2025-02-01 14:01:09+08:00,5.0,1108.17,0.18,4.5,297.55,32.9,102.95,123.84,9.12,Cavite City
2025-02-01 14:01:47+08:00,3.0,333.79,0.25,2.79,134.47,9.42,11.21,15.11,1.69,General Trias
2025-02-01 14:03:58+08:00,3.0,257.02,0.19,1.44,103.0,4.89,7.38,10.33,0.96,Tagaytay City
2025-02-01 16:00:07+08:00,5.0,607.49,0.19,4.76,228.88,21.46,42.91,57.18,4.12,Bacoor
2025-02-01 16:01:09+08:00,5.0,607.49,0.19,4.76,228.88,21.46,42.91,57.18,4.12,Cavite City
2025-02-01 16:01:45+08:00,3.0,337.12,0.27,3.86,138.76,10.49,10.76,14.43,1.9,General Trias
2025-02-01 16:03:49+08:00,3.0,273.71,0.28,2.64,105.86,5.13,7.39,10.56,1.68,Tagaytay City
2025-02-01 18:00:09+08:00,5.0,647.54,0.07,16.45,180.24,24.56,29.72,43.89,5.0,Bacoor
2025-02-01 18:01:12+08:00,5.0,647.54,0.07,16.45,180.24,24.56,29.72,43.89,5.0,Cavite City
2025-02-01 18:01:44+08:00,3.0,440.6,0.1,13.88,105.86,19.07,10.18,14.5,3.55,General Trias
2025-02-01 18:03:48+08:00,2.0,353.81,0.09,7.71,98.71,6.2,8.08,12.49,3.04,Tagaytay City
2025-02-01 20:00:10+08:00,2.0,854.49,0.0,35.99,42.56,29.56,20.92,36.14,8.11,Bacoor
2025-02-01 20:01:11+08:00,2.0,854.49,0.0,35.99,42.56,29.56,20.92,36.14,8.11,Cavite City
2025-02-01 20:01:46+08:00,2.0,527.38,0.0,25.36,43.27,22.41,12.31,18.36,5.64,General Trias
2025-02-01 20:03:53+08:00,1.0,453.95,0.0,12.68,57.94,6.14,9.57,16.53,3.61,Tagaytay City
2025-02-01 22:00:08+08:00,2.0,794.41,0.0,33.59,16.81,24.56,21.84,36.18,7.47,Bacoor
2025-02-01 22:01:10+08:00,2.0,794.41,0.0,33.59,16.81,24.56,21.84,36.18,7.47,Cavite City
2025-02-01 22:01:47+08:00,2.0,460.63,0.0,19.19,36.12,16.45,11.55,17.95,4.24,General Trias
2025-02-01 22:03:56+08:00,1.0,423.91,0.0,10.8,37.55,4.83,9.5,16.57,2.15,Tagaytay City
2025-02-02 00:00:09+08:00,2.0,660.9,0.0,27.76,20.56,19.07,19.25,32.35,4.75,Bacoor
2025-02-02 00:01:11+08:00,2.0,660.9,0.0,27.76,20.56,19.07,19.25,32.35,4.75,Cavite City
2025-02-02 00:01:48+08:00,2.0,420.57,0.0,16.45,36.48,14.19,10.61,16.47,3.23,General Trias
2025-02-02 00:03:56+08:00,1.0,387.19,0.0,9.08,33.62,3.87,8.81,14.95,1.69,Tagaytay City
2025-02-02 02:00:09+08:00,2.0,660.9,0.0,28.45,19.31,18.84,19.52,33.77,4.12,Bacoor
2025-02-02 02:01:16+08:00,2.0,660.9,0.0,28.45,19.31,18.84,19.52,33.77,4.12,Cavite City
2025-02-02 02:01:51+08:00,2.0,400.54,0.0,15.94,35.76,13.95,10.65,16.66,3.2,General Trias
2025-02-02 02:04:04+08:00,1.0,380.52,0.0,7.88,30.76,3.13,8.68,15.01,1.85,Tagaytay City
2025-02-02 04:00:07+08:00,3.0,834.47,0.0,36.33,11.44,19.79,26.53,46.87,4.69,Bacoor
2025-02-02 04:01:08+08:00,3.0,834.47,0.0,36.33,11.44,19.79,26.53,46.87,4.69,Cavite City
2025-02-02 04:01:45+08:00,2.0,433.92,0.0,17.99,32.19,13.95,12.6,19.99,3.48,General Trias
2025-02-02 04:03:58+08:00,1.0,383.85,0.0,7.71,27.18,2.8,9.03,15.91,2.03,Tagaytay City
2025-02-02 06:00:09+08:00,3.0,1068.12,0.54,44.55,2.1,18.12,36.03,60.92,6.14,Bacoor
2025-02-02 06:01:10+08:00,3.0,1068.12,0.54,44.55,2.1,18.12,36.03,60.92,6.14,Cavite City
2025-02-02 06:01:47+08:00,2.0,567.44,0.0,25.36,23.96,16.93,18.04,28.61,4.05,General Trias
2025-02-02 06:03:48+08:00,1.0,403.88,0.0,9.34,24.68,3.82,9.99,17.49,2.25,Tagaytay City
2025-02-02 08:00:06+08:00,3.0,1174.93,9.95,30.5,10.64,15.26,40.85,71.0,9.5,Bacoor
2025-02-02 08:01:10+08:00,3.0,1174.93,9.95,30.5,10.64,15.26,40.85,71.0,9.5,Cavite City
2025-02-02 08:01:50+08:00,3.0,961.3,6.2,38.39,21.99,28.13,33.45,53.17,7.22,General Trias
2025-02-02 08:04:02+08:00,2.0,527.38,2.65,15.25,25.75,9.89,13.61,22.67,3.42,Tagaytay City
2025-02-02 10:00:08+08:00,4.0,1081.47,2.6,27.08,155.93,19.79,59.42,91.55,9.63,Bacoor
2025-02-02 10:01:12+08:00,4.0,1081.47,2.6,27.08,155.93,19.79,59.42,91.55,9.63,Cavite City
2025-02-02 10:01:49+08:00,4.0,907.9,1.68,21.08,154.5,29.33,61.66,81.8,8.36,General Trias
2025-02-02 10:03:50+08:00,2.0,554.09,2.26,15.25,95.84,18.84,21.83,30.22,3.93,Tagaytay City
2025-02-02 11:19:28+08:00,5.0,974.66,0.48,9.08,251.77,18.6,78.44,111.11,8.36,Bacoor
2025-02-02 11:20:30+08:00,5.0,974.66,0.48,9.08,251.77,18.6,78.44,111.11,8.36,Cavite City
2025-02-02 11:21:06+08:00,5.0,841.14,0.4,7.28,226.02,27.18,84.6,103.27,7.6,General Trias
2025-02-02 11:23:15+08:00,4.0,594.14,0.68,8.31,167.37,21.22,37.82,47.14,4.56,Tagaytay City
2025-02-02 12:00:09+08:00,5.0,814.44,0.12,2.7,257.49,14.07,75.04,106.17,7.03,Bacoor
2025-02-02 12:01:11+08:00,5.0,814.44,0.12,2.7,257.49,14.07,75.04,106.17,7.03,Cavite City
2025-02-02 12:01:48+08:00,5.0,640.87,0.18,3.17,205.99,19.31,71.16,84.97,5.19,General Trias
2025-02-02 12:04:01+08:00,4.0,494.0,0.24,3.38,170.23,18.36,38.97,46.24,3.1,Tagaytay City
2025-02-02 14:00:08+08:00,5.0,720.98,0.06,1.56,246.05,11.68,84.93,117.78,6.14,Bacoor
2025-02-02 14:01:07+08:00,5.0,720.98,0.06,1.56,246.05,11.68,84.93,117.78,6.14,Cavite City
2025-02-02 14:01:44+08:00,4.0,480.65,0.16,2.29,163.08,11.33,49.37,56.87,3.07,General Trias
2025-02-02 14:03:42+08:00,4.0,390.53,0.16,2.59,151.63,12.04,30.98,35.89,2.19,Tagaytay City
2025-02-02 16:00:10+08:00,5.0,620.84,0.04,1.52,214.58,10.37,84.36,113.29,4.81,Bacoor
2025-02-02 16:01:07+08:00,5.0,620.84,0.04,1.52,214.58,10.37,84.36,113.29,4.81,Cavite City
2025-02-02 16:01:42+08:00,5.0,614.17,0.22,6.0,183.11,11.09,65.7,76.79,3.9,General Trias
2025-02-02 16:03:54+08:00,3.0,534.06,0.34,10.54,134.47,9.78,37.46,43.64,5.64,Tagaytay City
2025-02-02 18:00:09+08:00,5.0,741.01,0.01,8.74,191.69,16.69,79.74,102.31,4.88,Bacoor
2025-02-02 18:01:11+08:00,5.0,741.01,0.01,8.74,191.69,16.69,79.74,102.31,4.88,Cavite City
2025-02-02 18:01:46+08:00,3.0,687.6,0.03,15.08,135.9,12.99,43.68,52.33,4.24,General Trias
2025-02-02 18:03:53+08:00,3.0,720.98,0.02,22.96,103.0,10.73,38.37,47.66,10.26,Tagaytay City
2025-02-02 20:00:08+08:00,4.0,781.06,0.0,13.37,151.63,21.22,72.3,94.46,4.88,Bacoor
2025-02-02 20:01:10+08:00,4.0,781.06,0.0,13.37,151.63,21.22,72.3,94.46,4.88,Cavite City
2025-02-02 20:01:48+08:00,4.0,814.44,0.0,19.71,105.86,10.61,50.58,62.79,5.38,General Trias
2025-02-02 20:04:00+08:00,3.0,640.87,0.0,18.34,90.84,7.63,47.41,58.81,8.99,Tagaytay City
2025-02-02 22:00:07+08:00,2.0,554.09,0.0,18.34,60.8,20.27,21.25,33.35,4.56,Bacoor
2025-02-02 22:01:14+08:00,2.0,554.09,0.0,18.34,60.8,20.27,21.25,33.35,4.56,Cavite City
2025-02-02 22:01:50+08:00,2.0,507.36,0.0,15.08,72.24,12.99,22.15,30.69,5.07,General Trias
2025-02-02 22:04:00+08:00,3.0,667.57,0.0,19.71,63.66,8.11,36.84,48.99,13.93,Tagaytay City
2025-02-03 00:00:07+08:00,2.0,567.44,0.0,24.33,24.68,21.22,15.43,27.26,5.83,Bacoor
2025-02-03 00:01:11+08:00,2.0,567.44,0.0,24.33,24.68,21.22,15.43,27.26,5.83,Cavite City
2025-02-03 00:01:49+08:00,2.0,487.33,0.0,16.28,40.05,12.76,13.67,21.76,4.75,General Trias
2025-02-03 00:04:02+08:00,3.0,640.87,0.0,18.51,38.27,5.96,25.38,37.45,9.88,Tagaytay City
2025-02-03 02:00:07+08:00,2.0,714.3,0.0,33.93,13.41,25.27,19.42,35.96,8.36,Bacoor
2025-02-03 02:01:05+08:00,2.0,714.3,0.0,33.93,13.41,25.27,19.42,35.96,8.36,Cavite City
2025-02-03 02:01:41+08:00,2.0,427.25,0.0,16.62,28.97,15.74,10.64,17.01,3.93,General Trias
2025-02-03 02:03:54+08:00,2.0,480.65,0.0,11.48,26.46,3.43,14.09,23.25,3.1,Tagaytay City
2025-02-03 04:00:10+08:00,3.0,947.95,0.0,43.87,6.62,25.03,29.71,54.93,12.16,Bacoor
2025-02-03 04:01:12+08:00,3.0,947.95,0.0,43.87,6.62,25.03,29.71,54.93,12.16,Cavite City
2025-02-03 04:01:49+08:00,2.0,460.63,0.0,19.71,28.61,20.5,13.14,21.3,4.62,General Trias
2025-02-03 04:04:06+08:00,2.0,393.87,0.0,9.68,25.03,5.07,10.21,17.22,2.09,Tagaytay City
2025-02-03 06:00:10+08:00,3.0,1014.71,0.26,41.13,2.82,20.5,33.6,60.13,12.29,Bacoor
2025-02-03 06:01:18+08:00,3.0,1014.71,0.26,41.13,2.82,20.5,33.6,60.13,12.29,Cavite City
2025-02-03 06:01:55+08:00,2.0,587.46,0.0,28.1,21.46,23.84,17.92,29.93,6.21,General Trias
2025-02-03 06:04:03+08:00,1.0,360.49,0.0,11.48,28.25,9.42,9.8,16.07,2.03,Tagaytay City
2025-02-03 08:00:10+08:00,3.0,1081.47,6.59,38.73,9.21,27.42,35.58,68.08,13.05,Bacoor
2025-02-03 08:01:13+08:00,3.0,1081.47,6.59,38.73,9.21,27.42,35.58,68.08,13.05,Cavite City
2025-02-03 08:01:49+08:00,2.0,594.14,3.1,23.31,30.4,25.03,17.31,28.02,6.14,General Trias
2025-02-03 08:04:01+08:00,2.0,420.57,2.35,15.42,29.33,13.71,10.28,17.37,2.63,Tagaytay City
2025-02-03 10:00:07+08:00,4.0,1361.85,3.74,47.98,123.02,44.35,67.75,108.04,16.72,Bacoor
2025-02-03 10:01:07+08:00,4.0,1361.85,3.74,47.98,123.02,44.35,67.75,108.04,16.72,Cavite City
2025-02-03 10:01:47+08:00,2.0,567.44,1.93,14.05,87.98,18.36,17.48,25.55,5.32,General Trias
2025-02-03 10:03:53+08:00,2.0,417.23,2.57,13.37,65.8,15.97,9.12,14.07,2.88,Tagaytay City
2025-02-03 12:00:08+08:00,5.0,1255.04,0.18,5.27,343.32,36.72,132.15,174.78,11.78,Bacoor
2025-02-03 12:01:13+08:00,5.0,1255.04,0.18,5.27,343.32,36.72,132.15,174.78,11.78,Cavite City
2025-02-03 12:01:49+08:00,4.0,607.49,0.24,4.58,174.52,17.64,37.72,47.6,5.64,General Trias
2025-02-03 12:03:55+08:00,3.0,323.77,0.3,3.73,115.87,12.16,9.93,13.25,1.92,Tagaytay City
2025-02-03 14:00:08+08:00,5.0,1001.36,0.09,2.79,314.71,24.8,127.14,167.94,7.79,Bacoor
2025-02-03 14:01:09+08:00,5.0,1001.36,0.09,2.79,314.71,24.8,127.14,167.94,7.79,Cavite City
2025-02-03 14:01:46+08:00,5.0,667.57,0.15,4.16,214.58,19.07,52.55,63.29,5.95,General Trias
2025-02-03 14:03:58+08:00,3.0,307.08,0.22,2.83,117.3,10.97,8.97,11.57,1.63,Tagaytay City
2025-02-03 16:00:09+08:00,5.0,881.2,0.06,2.51,271.8,18.36,116.68,156.26,6.71,Bacoor
2025-02-03 16:01:15+08:00,5.0,881.2,0.06,2.51,271.8,18.36,116.68,156.26,6.71,Cavite City
2025-02-03 16:01:50+08:00,4.0,534.06,0.18,4.71,171.66,16.21,28.18,35.09,4.18,General Trias
2025-02-03 16:04:01+08:00,3.0,343.8,0.35,5.18,123.02,12.76,9.58,12.85,2.31,Tagaytay City
2025-02-03 18:00:09+08:00,5.0,921.25,0.01,6.26,234.6,16.69,115.68,153.79,5.7,Bacoor
2025-02-03 18:01:10+08:00,5.0,921.25,0.01,6.26,234.6,16.69,115.68,153.79,5.7,Cavite City
2025-02-03 18:01:48+08:00,2.0,427.25,0.08,12.17,78.68,15.14,7.75,11.56,3.14,General Trias
2025-02-03 18:03:57+08:00,2.0,397.21,0.14,13.37,84.4,15.14,8.1,12.58,3.01,Tagaytay City
2025-02-03 20:00:08+08:00,2.0,660.9,0.0,26.73,30.04,25.03,12.4,22.94,7.28,Bacoor
2025-02-03 20:01:05+08:00,2.0,660.9,0.0,26.73,30.04,25.03,12.4,22.94,7.28,Cavite City
2025-02-03 20:01:43+08:00,1.0,373.84,0.0,15.77,42.56,18.12,6.09,9.38,2.72,General Trias
2025-02-03 20:03:47+08:00,1.0,377.18,0.0,13.37,42.2,9.18,5.14,9.49,2.95,Tagaytay City
2025-02-03 22:00:10+08:00,2.0,660.9,0.0,26.39,17.17,24.8,14.35,26.88,8.36,Bacoor
2025-02-03 22:01:11+08:00,2.0,660.9,0.0,26.39,17.17,24.8,14.35,26.88,8.36,Cavite City
2025-02-03 22:01:47+08:00,2.0,387.19,0.0,19.02,29.68,21.94,7.75,12.05,3.33,General Trias
2025-02-03 22:03:56+08:00,1.0,370.5,0.0,12.68,30.76,8.35,5.87,10.95,2.34,Tagaytay City
2025-02-04 00:00:08+08:00,2.0,741.01,0.0,31.19,13.95,23.37,16.88,31.29,8.87,Bacoor
2025-02-04 00:01:09+08:00,2.0,741.01,0.0,31.19,13.95,23.37,16.88,31.29,8.87,Cavite City
2025-02-04 00:01:45+08:00,1.0,367.17,0.0,16.62,31.47,18.6,6.41,10.29,2.91,General Trias
2025-02-04 00:03:53+08:00,1.0,340.46,0.0,10.03,31.47,6.38,5.05,9.67,1.73,Tagaytay City
2025-02-04 02:00:08+08:00,2.0,747.68,0.0,32.22,13.41,20.74,16.76,32.33,8.49,Bacoor
2025-02-04 02:01:06+08:00,2.0,747.68,0.0,32.22,13.41,20.74,16.76,32.33,8.49,Cavite City
2025-02-04 02:01:44+08:00,1.0,343.8,0.0,14.22,35.41,16.69,5.94,9.74,2.85,General Trias
2025-02-04 02:03:44+08:00,1.0,310.42,0.0,8.14,33.62,5.66,4.04,7.96,1.52,Tagaytay City
2025-02-04 04:00:08+08:00,2.0,640.87,0.0,25.02,18.95,13.47,14.4,29.66,7.85,Bacoor
2025-02-04 04:01:10+08:00,2.0,640.87,0.0,25.02,18.95,13.47,14.4,29.66,7.85,Cavite City
2025-02-04 04:01:47+08:00,1.0,417.23,0.0,14.22,41.13,14.07,7.72,12.66,3.67,General Trias
2025-02-04 04:03:59+08:00,1.0,297.07,0.0,8.57,37.19,6.91,4.13,7.49,1.57,Tagaytay City
2025-02-04 06:00:10+08:00,2.0,554.09,0.0,20.05,33.26,10.85,12.61,23.7,6.71,Bacoor
2025-02-04 06:01:08+08:00,2.0,554.09,0.0,20.05,33.26,10.85,12.61,23.7,6.71,Cavite City
2025-02-04 06:01:43+08:00,1.0,480.65,0.0,15.94,47.21,13.83,9.99,17.13,4.94,General Trias
2025-02-04 06:03:55+08:00,1.0,327.11,0.0,10.28,44.35,10.49,5.66,9.34,1.93,Tagaytay City
2025-02-04 08:00:09+08:00,2.0,600.82,1.61,21.94,44.35,12.4,13.35,26.47,6.52,Bacoor
2025-02-04 08:01:15+08:00,2.0,600.82,1.61,21.94,44.35,12.4,13.35,26.47,6.52,Cavite City
2025-02-04 08:01:51+08:00,2.0,540.73,0.94,17.82,57.22,13.83,11.28,18.98,5.64,General Trias
2025-02-04 08:03:58+08:00,1.0,413.9,0.91,12.34,57.94,12.28,7.36,11.54,2.79,Tagaytay City
2025-02-04 10:00:07+08:00,2.0,614.17,1.55,15.94,89.41,13.71,13.97,25.27,6.52,Bacoor
2025-02-04 10:01:09+08:00,2.0,614.17,1.55,15.94,89.41,13.71,13.97,25.27,6.52,Cavite City
2025-02-04 10:01:44+08:00,2.0,627.52,1.69,15.42,94.41,15.5,16.27,24.15,6.46,General Trias
2025-02-04 10:03:52+08:00,2.0,420.57,1.29,9.0,92.98,13.47,9.72,13.67,2.76,Tagaytay City
2025-02-04 12:00:10+08:00,3.0,547.41,0.51,8.14,121.59,11.44,12.39,21.98,5.32,Bacoor
2025-02-04 12:01:13+08:00,3.0,547.41,0.51,8.14,121.59,11.44,12.39,21.98,5.32,Cavite City
2025-02-04 12:01:51+08:00,3.0,540.73,0.48,6.43,134.47,11.44,15.66,21.81,4.69,General Trias
2025-02-04 12:04:00+08:00,3.0,390.53,0.39,3.68,124.45,10.73,11.05,14.34,1.96,Tagaytay City
2025-02-04 14:00:08+08:00,3.0,520.71,0.49,6.34,134.47,10.25,11.45,18.48,4.62,Bacoor
2025-02-04 14:01:09+08:00,3.0,520.71,0.49,6.34,134.47,10.25,11.45,18.48,4.62,Cavite City
2025-02-04 14:01:49+08:00,3.0,487.33,0.35,4.71,138.76,9.89,12.45,17.16,3.86,General Trias
2025-02-04 14:03:55+08:00,3.0,367.17,0.3,2.83,128.75,9.66,9.86,12.76,1.63,Tagaytay City
2025-02-04 16:00:08+08:00,3.0,527.38,0.59,8.74,130.18,10.97,11.83,19.22,4.88,Bacoor
2025-02-04 16:01:08+08:00,3.0,527.38,0.59,8.74,130.18,10.97,11.83,19.22,4.88,Cavite City
2025-02-04 16:01:44+08:00,3.0,473.98,0.39,6.0,133.04,9.78,11.48,15.91,3.67,General Trias
2025-02-04 16:03:57+08:00,3.0,377.18,0.38,4.54,124.45,10.49,9.93,12.85,1.85,Tagaytay City
2025-02-04 18:00:08+08:00,2.0,607.49,0.17,18.85,90.84,12.99,12.66,21.31,5.76,Bacoor
2025-02-04 18:01:10+08:00,2.0,607.49,0.17,18.85,90.84,12.99,12.66,21.31,5.76,Cavite City
2025-02-04 18:01:46+08:00,2.0,500.68,0.13,12.51,98.71,11.09,10.42,15.18,3.58,General Trias
2025-02-04 18:03:53+08:00,2.0,403.88,0.12,10.28,94.41,11.44,9.06,12.26,1.9,Tagaytay City
2025-02-04 20:00:08+08:00,2.0,600.82,0.0,16.62,75.1,12.76,11.1,19.25,6.08,Bacoor
2025-02-04 20:01:09+08:00,2.0,600.82,0.0,16.62,75.1,12.76,11.1,19.25,6.08,Cavite City
2025-02-04 20:01:50+08:00,2.0,487.33,0.0,12.85,82.25,11.44,9.54,14.31,3.61,General Trias
2025-02-04 20:04:01+08:00,2.0,400.54,0.0,9.77,82.97,11.33,8.87,12.75,1.85,Tagaytay City
2025-02-04 22:00:10+08:00,2.0,574.11,0.0,15.77,76.53,13.23,11.57,20.88,6.65,Bacoor
2025-02-04 22:01:13+08:00,2.0,574.11,0.0,15.77,76.53,13.23,11.57,20.88,6.65,Cavite City
2025-02-04 22:01:51+08:00,2.0,447.27,0.0,11.48,85.12,10.85,9.44,14.82,3.71,General Trias
2025-02-04 22:03:59+08:00,2.0,367.17,0.0,8.31,85.83,10.25,8.6,12.64,1.65,Tagaytay City
2025-02-05 00:00:07+08:00,2.0,480.65,0.0,12.68,77.96,10.13,9.91,17.7,5.45,Bacoor
2025-02-05 00:01:10+08:00,2.0,480.65,0.0,12.68,77.96,10.13,9.91,17.7,5.45,Cavite City
2025-02-05 00:01:50+08:00,2.0,420.57,0.0,10.63,85.83,9.89,9.27,14.3,3.74,General Trias
2025-02-05 00:03:59+08:00,2.0,327.11,0.0,7.8,85.83,9.42,8.81,12.09,1.5,Tagaytay City
2025-02-05 02:00:09+08:00,2.0,460.63,0.0,10.88,72.96,8.58,8.7,15.0,4.75,Bacoor
2025-02-05 02:01:05+08:00,2.0,460.63,0.0,10.88,72.96,8.58,8.7,15.0,4.75,Cavite City
2025-02-05 02:01:45+08:00,2.0,413.9,0.0,9.94,79.39,9.54,9.09,13.89,3.61,General Trias
2025-02-05 02:03:45+08:00,2.0,317.1,0.0,6.6,80.82,8.46,9.1,12.39,1.41,Tagaytay City
2025-02-05 04:00:09+08:00,2.0,447.27,0.0,8.05,65.8,6.14,7.93,13.68,3.9,Bacoor
2025-02-05 04:01:08+08:00,2.0,447.27,0.0,8.05,65.8,6.14,7.93,13.68,3.9,Cavite City
2025-02-05 04:01:45+08:00,2.0,440.6,0.0,9.77,70.1,9.06,9.35,14.55,3.71,General Trias
2025-02-05 04:03:55+08:00,2.0,357.15,0.0,6.51,72.96,8.11,8.86,12.57,1.55,Tagaytay City
2025-02-05 06:00:13+08:00,1.0,487.33,0.0,10.8,59.37,7.87,9.22,16.13,5.07,Bacoor
2025-02-05 06:01:13+08:00,1.0,487.33,0.0,10.8,59.37,7.87,9.22,16.13,5.07,Cavite City
2025-02-05 06:01:50+08:00,2.0,480.65,0.0,12.17,64.37,10.61,9.93,15.88,4.31,General Trias
2025-02-05 06:04:01+08:00,2.0,397.21,0.0,7.54,65.8,8.82,7.7,11.38,1.74,Tagaytay City
2025-02-05 08:00:09+08:00,2.0,500.68,0.56,10.8,61.51,7.09,9.74,18.69,5.13,Bacoor
2025-02-05 08:01:10+08:00,2.0,500.68,0.56,10.8,61.51,7.09,9.74,18.69,5.13,Cavite City
